 cpt#    psproj# nr.coll energy       directional cosines x,y,z                        emission site x,y,z
                         (eV)                                                          (Angs)
   1         641    2    0.3090E+03  -0.14146993E+00 -0.89617336E+00 -0.42054665E+00  -0.249845E+01 -0.312523E+02 -0.153630E+02
   1         643    8    0.1577E+03  -0.95531493E+00 -0.29558608E+00 -0.14511344E-02  -0.992810E+00 -0.125646E+02 -0.471101E+01
   1         645    4    0.1634E+03  -0.57930565E+00 -0.80948097E+00 -0.95632777E-01  -0.245878E+01 -0.684110E+01  0.310338E+01
   1         649    8    0.2192E+03  -0.97624207E+00 -0.16517110E+00 -0.14024921E+00  -0.213651E+01 -0.119588E+02 -0.534812E+01
   1         651    3    0.2113E+03  -0.52042615E+00 -0.53655006E-01 -0.85221928E+00  -0.255143E+01 -0.130442E+01 -0.887651E+01
   1         654   17    0.6579E+02  -0.74768776E+00 -0.66298062E+00  0.37676569E-01  -0.201187E+01 -0.110405E+02  0.224944E+02
   1         659   12    0.2762E+02  -0.52579761E+00 -0.42897990E+00 -0.73451549E+00  -0.273321E+01 -0.350230E-01  0.777817E+01
   1         673    8    0.4097E+02  -0.60416800E+00 -0.79661757E+00  0.19532355E-01  -0.182544E+01 -0.515027E+01  0.115517E+02
   1         675   11    0.3310E+02  -0.66410726E+00  0.53030902E+00  0.52700448E+00  -0.263219E+01  0.369779E+01  0.536872E+01
   1         678    3    0.2005E+03  -0.89332378E+00  0.44898546E+00 -0.19614281E-01  -0.196695E+01  0.205498E+01  0.283358E+01
   1         679   11    0.1747E+03  -0.65111154E+00 -0.38597757E+00  0.65350980E+00  -0.221546E+01 -0.719520E+01 -0.548106E+01
   1         681   11    0.7285E+02  -0.92093337E+00  0.24265760E+00  0.30495745E+00  -0.223199E+01 -0.793270E+01 -0.103712E+02
   1         683    8    0.2125E+03  -0.95420837E+00  0.29770491E+00 -0.29291958E-01  -0.267235E+01  0.963250E+01 -0.646124E+01
   1         686    5    0.2001E+03  -0.73098582E+00  0.40854877E+00  0.54657799E+00  -0.103231E+01 -0.355111E+01  0.223741E+01
   1         688    6    0.1761E+03  -0.65426946E+00  0.22795027E+00 -0.72108942E+00  -0.253924E+01  0.104529E+02 -0.478369E+01
   1         692   21    0.9048E+01  -0.97358292E+00  0.20567942E+00  0.99157669E-01  -0.162160E+01  0.256948E+02 -0.197966E+01
   1         696    2    0.2274E+03  -0.86497700E+00 -0.37660360E+00 -0.33163917E+00  -0.219722E+01 -0.547182E+01  0.442338E-02
   1         698   19    0.6614E+02  -0.62563807E+00  0.70758343E+00  0.32848537E+00  -0.166665E+01  0.187864E+02  0.272094E+02
   1         699    5    0.2203E+03  -0.95337892E+00  0.15161976E+00 -0.26092130E+00  -0.958812E+00  0.689491E+01  0.611876E-01
   1         700    2    0.2939E+03  -0.37734345E+00 -0.72349048E+00  0.57807720E+00  -0.199343E+01 -0.567806E+01  0.429432E+01
   1         703    4    0.2275E+03  -0.82516748E+00  0.33341992E+00  0.45599324E+00  -0.203696E+01  0.527677E+01  0.488607E+01
   1         707    4    0.1649E+03  -0.83412153E+00  0.50452185E+00  0.22293249E+00  -0.126400E+01 -0.359291E+01  0.360034E+01
   1         710   14    0.8291E+02  -0.70674694E+00 -0.70194304E+00  0.88230520E-01  -0.191768E+01  0.405815E+01  0.906206E+01
   1         712    2    0.2678E+03  -0.37163985E+00  0.87701571E+00  0.30451149E+00  -0.219827E+01  0.709861E+01  0.554249E+01
   1         715    8    0.1097E+03  -0.47412568E+00 -0.72591412E+00  0.49825040E+00  -0.226813E+01 -0.145394E+02  0.677835E+01
   1         721    5    0.1882E+03  -0.84259611E+00 -0.43253687E+00 -0.32084793E+00  -0.111192E+01  0.111853E+01 -0.425038E+01
   1         722    4    0.2512E+03  -0.88126683E+00 -0.12852876E+00 -0.45480654E+00  -0.249290E+01  0.144411E+01 -0.620972E+01
   1         723    9    0.1718E+03  -0.67398167E+00 -0.26449431E-01 -0.73827440E+00  -0.120518E+01 -0.466168E+01 -0.597418E+01
   1         727   15    0.5646E+02  -0.97369564E+00  0.22291631E+00 -0.47171511E-01  -0.415742E+00  0.143601E+02 -0.235276E+01
   1         728    3    0.2925E+03  -0.56990212E+00 -0.56465358E+00  0.59697396E+00  -0.220251E+01 -0.105450E+02  0.923817E+01
   1         730   13    0.3145E+02  -0.82230413E+00  0.44398449E-01 -0.56731337E+00  -0.263021E+01  0.701867E+01 -0.157750E+02
   1         731    4    0.1166E+03  -0.70896333E+00  0.40336287E+00  0.57850611E+00  -0.192715E+01  0.566197E+01  0.678202E+01
   1         732   20    0.1440E+02  -0.91169327E+00 -0.41085714E+00  0.33850067E-02  -0.169409E+01 -0.186919E+02  0.295613E+01
   1         737   13    0.7784E+02  -0.50108016E+00  0.52142155E+00 -0.69067949E+00  -0.267381E+01  0.200729E+02  0.781710E+01
   1         738    7    0.4966E+02  -0.24229376E+00 -0.91883177E+00  0.31151521E+00  -0.236172E+01 -0.701556E+01 -0.851588E+00
   1         739    2    0.2049E+03  -0.77305025E+00 -0.25510333E-01 -0.63383162E+00  -0.250036E+01 -0.947362E+00 -0.627215E+01
   1         742    3    0.2171E+03  -0.49828038E+00  0.33985510E+00 -0.79763097E+00  -0.263780E+01  0.158973E+02 -0.920471E+00
   1         745    7    0.8706E+02  -0.48832524E+00  0.25271621E+00 -0.83526820E+00  -0.214173E+01  0.636640E+01 -0.471630E+01
   1         748    2    0.1945E+03  -0.37723491E+00  0.84005785E+00  0.38986731E+00  -0.254877E+01  0.103321E+02  0.546852E+01
   1         750    8    0.1842E+03  -0.97190619E+00  0.22642004E+00 -0.64283229E-01  -0.965121E+00  0.129499E+02 -0.169290E+01
   1         752    2    0.2344E+03  -0.62088794E+00  0.47159451E+00 -0.62617636E+00  -0.146951E+01  0.624429E+00 -0.364329E+01
   1         753   13    0.1013E+03  -0.86766642E+00 -0.45752078E+00  0.19449840E+00  -0.273698E+01  0.129707E+02 -0.146985E+02
   1         760    2    0.3227E+03  -0.20079172E+00  0.84003484E+00  0.50400817E+00  -0.256972E+01  0.189267E+02  0.118787E+02
   1         765    8    0.1139E+03  -0.93024582E+00  0.10587441E+00 -0.35133037E+00  -0.201628E+01 -0.337527E+01 -0.616548E+01
   1         768    7    0.1307E+03  -0.80043226E+00 -0.12256335E+00 -0.58675921E+00  -0.138726E+01  0.466671E+01  0.134812E+01
   1         769    3    0.2326E+03  -0.81396854E+00  0.19883107E+00 -0.54582167E+00  -0.264763E+01  0.280474E+00 -0.826541E+01
   1         777    5    0.2624E+03  -0.52007091E+00 -0.62228358E+00  0.58505487E+00  -0.256473E+01 -0.104139E+02  0.416697E+01
   1         784   11    0.5470E+02  -0.71960926E+00 -0.39245841E+00  0.57283401E+00  -0.114445E+01 -0.144114E+02 -0.831749E+01
   1         785   13    0.3958E+02  -0.91712952E+00 -0.39806345E+00 -0.20469399E-01  -0.662904E+00  0.151495E+02 -0.367808E+01
   1         786    1    0.2444E+03  -0.17895132E+00 -0.64544833E+00  0.74254477E+00  -0.278247E+01 -0.196424E+02  0.225310E+02
   1         788   17    0.6516E+02  -0.75630790E+00  0.19086687E+00 -0.62575394E+00  -0.243805E+01  0.831290E+01 -0.139711E+02
   1         790    7    0.1607E+03  -0.81976855E+00 -0.10387507E+00 -0.56319571E+00  -0.133452E+01 -0.507016E+01 -0.997434E+01
   1         791   10    0.9721E+02  -0.73762465E+00 -0.33137468E+00 -0.58830315E+00  -0.141314E+01 -0.155908E+02 -0.680838E+01
   1         792    8    0.2032E+03  -0.63349527E+00 -0.75873727E+00 -0.15166180E+00  -0.150755E+01 -0.978766E+01  0.262812E+01
   1         794   12    0.4377E+02  -0.91869664E+00  0.38839692E+00 -0.71723782E-01  -0.797507E+00  0.147653E+02 -0.823296E+01
   1         795    8    0.1881E+03  -0.81650156E+00  0.54878962E+00  0.17931822E+00  -0.115433E+01 -0.650385E+01  0.103532E+02
   1         798    6    0.7715E+02  -0.79292148E+00  0.58122259E+00  0.18290928E+00  -0.919653E+00  0.532550E+01  0.358541E+01
   1         807   11    0.7757E+02  -0.70026112E+00 -0.17610624E+00 -0.69182426E+00  -0.188364E+01 -0.572403E-01 -0.134311E+02
   1         809    3    0.2056E+03  -0.93421161E+00  0.15007244E+00 -0.32361525E+00  -0.202311E+01  0.726462E+01 -0.196611E+01
   1         812    3    0.1756E+03  -0.76305389E+00 -0.49443746E+00  0.41626954E+00  -0.126268E+01 -0.443348E+01  0.133217E+01
   1         813    8    0.1162E+03  -0.90544206E+00  0.42443168E+00 -0.57065035E-02  -0.200784E+01  0.320352E+01 -0.568305E+01
   1         814    6    0.1004E+03  -0.71186185E+00 -0.68867034E+00 -0.13778818E+00  -0.223542E+01 -0.230551E+01 -0.405394E+00
   1         818   17    0.7322E+02  -0.95945096E+00 -0.25548950E+00 -0.11907513E+00  -0.125656E+01  0.767754E+01 -0.913877E+01
   1         819    5    0.6812E+02  -0.73529118E+00  0.62248999E+00  0.26805425E+00  -0.131097E+01 -0.172399E+01  0.190425E+01
   1         821    9    0.2421E+03  -0.89160550E+00  0.20910744E+00  0.40163857E+00  -0.157325E+01  0.147811E+02  0.634962E+01
   1         831    7    0.9542E+02  -0.87861454E+00  0.52194957E-01 -0.47467044E+00  -0.172335E+01  0.888170E+01  0.342481E+01
   1         832    9    0.1975E+03  -0.30571106E+00  0.99937558E-01  0.94686496E+00  -0.258019E+01  0.104908E+02  0.162593E+02
   1         833    5    0.1708E+03  -0.79233396E+00 -0.85133940E-01 -0.60411847E+00  -0.147711E+01 -0.622407E+01 -0.585746E+01
   1         834    3    0.3049E+03  -0.26749644E+00  0.73527664E+00  0.62274688E+00  -0.267871E+01  0.115356E+02  0.120686E+02
   1         837    4    0.1587E+03  -0.93078303E+00  0.23496911E+00  0.28005815E+00  -0.209186E+01  0.218877E+01  0.188135E+01
   1         841   13    0.3339E+02  -0.94056100E+00  0.28148410E+00 -0.19003059E+00  -0.220997E+01  0.364583E+01 -0.189920E+01
   1         842    3    0.2577E+03  -0.74699759E+00 -0.51084173E+00 -0.42548230E+00  -0.107739E+01 -0.633329E+01 -0.752969E+00
   1         844    7    0.2396E+03  -0.76467848E+00 -0.51933527E+00  0.38152006E+00  -0.265908E+01 -0.113063E+02  0.320007E+01
   1         852   11    0.6084E+02  -0.73494166E+00  0.31735560E+00 -0.59928793E+00  -0.250244E+01  0.689457E+01 -0.123903E+02
   1         853    8    0.2578E+02  -0.86632270E+00 -0.37037322E+00 -0.33512461E+00  -0.202987E+01 -0.550861E+01 -0.146562E+01
   1         855    7    0.2129E+03  -0.94508392E+00 -0.30865088E+00 -0.10747478E+00  -0.905574E+00  0.322145E+01  0.835245E+01
   1         863   14    0.1513E+03  -0.59970707E+00  0.76278269E+00  0.24189666E+00  -0.137696E+01  0.221555E+02  0.100057E+01
   1         864    8    0.7674E+02  -0.98409736E+00 -0.62352121E-02 -0.17752016E+00  -0.859316E+00 -0.611052E+01 -0.511509E+01
   1         865    5    0.1994E+03  -0.65828121E+00  0.75179607E+00 -0.38320396E-01  -0.244792E+01  0.570269E+01 -0.472103E+01
   1         867   12    0.8600E+02  -0.97697002E+00  0.21129519E+00 -0.29730750E-01  -0.280918E+01  0.100920E+02 -0.102797E+02
   1         869    1    0.2017E+03  -0.33048400E+00  0.93928909E+00 -0.92284188E-01  -0.249157E+01  0.193840E+02 -0.327093E+01
   1         870    6    0.1131E+03  -0.89393657E+00 -0.31250316E+00 -0.32127717E+00  -0.139959E+01 -0.542759E+01  0.441307E+01
   1         876    2    0.1904E+03  -0.49620938E+00 -0.56134248E+00  0.66232216E+00  -0.229040E+01 -0.555179E+01  0.705217E+01
   1         879    2    0.2776E+03  -0.28630632E+00  0.68606114E+00  0.66884130E+00  -0.253570E+01  0.891097E+01  0.840060E+01
   1         881   12    0.6134E+02  -0.38311672E+00  0.87298465E+00 -0.30185959E+00  -0.269407E+01  0.724603E+01  0.380503E+01
   1         884    9    0.5149E+02  -0.89683461E+00 -0.44219962E+00  0.12127280E-01  -0.183817E+01  0.667930E+01  0.277079E+01
   1         888    2    0.2790E+03  -0.42749310E+00  0.46008566E+00 -0.77818424E+00  -0.283226E+01  0.534898E+01 -0.744428E+01
   1         889    4    0.2942E+03  -0.53827804E+00 -0.54559803E+00  0.64232349E+00  -0.196077E+01 -0.883143E+01  0.726512E+01
   1         893    4    0.1571E+03  -0.78360742E+00 -0.15965539E+00 -0.60039103E+00  -0.231116E+01  0.756736E+01 -0.603633E+01
   1         900    7    0.1575E+03  -0.93964136E+00  0.32457918E+00  0.10827030E+00  -0.115908E+01  0.131827E+01  0.591056E+01
   1         901   14    0.1586E+03  -0.79207253E+00  0.38169825E+00  0.47636920E+00  -0.633423E+00 -0.148539E+02 -0.551264E+01
   1         902   16    0.1962E+02  -0.91259533E+00 -0.22289474E+00  0.34276453E+00  -0.207829E+01  0.667407E+00 -0.101954E+02
   1         914    4    0.2346E+03  -0.32822627E+00 -0.70342636E+00 -0.63044339E+00  -0.261211E+01 -0.879903E+00 -0.115954E+02
   1         919    5    0.1396E+03  -0.88064450E+00  0.31023166E+00 -0.35808027E+00  -0.269685E+01  0.677678E+01 -0.415965E+01
   1         935    6    0.1142E+03  -0.80041814E+00  0.17385317E+00 -0.57367760E+00  -0.241783E+01 -0.260403E+01 -0.321873E+01
   1         937    8    0.2179E+03  -0.79653394E+00 -0.37984759E+00 -0.47037140E+00  -0.241595E+01 -0.657775E+01 -0.114286E+02
   1         944    6    0.1855E+03  -0.91442192E+00  0.30541578E+00  0.26561967E+00  -0.671151E+00  0.166463E+01  0.502798E+01
   1         945    7    0.5730E+02  -0.99455070E+00 -0.91631740E-01 -0.49724530E-01  -0.263702E+01 -0.399044E+01 -0.141593E+01
   1         947   10    0.2472E+02  -0.64237469E+00  0.59188825E+00 -0.48684999E+00  -0.204563E+01  0.448604E+01 -0.376950E+01
   1         949    7    0.1509E+03  -0.69681281E+00  0.17053254E+00  0.69668531E+00  -0.212788E+01 -0.264145E+01  0.810196E+01
   1         950   12    0.1479E+03  -0.74018389E+00  0.66767180E+00  0.79636388E-01  -0.183849E+01  0.739804E+01 -0.130940E+02
   1         958   11    0.4184E+02  -0.75591302E+00 -0.62123024E+00 -0.20656329E+00  -0.141428E+01 -0.795210E+01 -0.129717E+02
   1         960   11    0.6926E+02  -0.79703093E+00  0.30212993E-01  0.60318220E+00  -0.177642E+01  0.141696E+02 -0.814288E+01
   1         961    6    0.2112E+03  -0.62623465E+00  0.76081938E+00 -0.17024733E+00  -0.163319E+01  0.113593E+02 -0.300441E+01
   1         962    2    0.1229E+03  -0.95205253E+00  0.29388994E+00 -0.84997281E-01  -0.480863E+00  0.173246E+00 -0.207030E+01
   1         969   15    0.8325E+02  -0.88182342E+00 -0.47109044E+00  0.21474674E-01  -0.160521E+01 -0.214613E+02 -0.139787E+02
   1         970    2    0.2820E+03  -0.38887855E+00 -0.39035615E+00  0.83450317E+00  -0.275839E+01 -0.261422E+01  0.863430E+01
   1         971    8    0.6373E+02  -0.86693621E+00  0.44956809E+00  0.21519756E+00  -0.275766E+01 -0.657632E+00  0.391825E+01
   1         975   14    0.3197E+02  -0.52915740E+00  0.40784341E+00  0.74408078E+00  -0.231057E+01  0.118266E+02 -0.111173E+02
   1         977   15    0.8787E+02  -0.61928540E+00 -0.45522270E+00  0.63973254E+00  -0.220718E+01  0.141828E+02  0.187651E+02
   1         978    9    0.1704E+03  -0.62066835E+00 -0.17365907E+00 -0.76459998E+00  -0.175544E+01 -0.126925E+02 -0.451405E+01
   1         979    6    0.2368E+03  -0.95873052E+00  0.21518961E+00 -0.18582031E+00  -0.264225E+01 -0.610049E+01 -0.756252E+01
   1         980    6    0.8428E+02  -0.86207569E+00 -0.41154301E+00 -0.29573253E+00  -0.205360E+01  0.873873E+01 -0.182140E+01
   1         986   11    0.1597E+02  -0.63131028E+00 -0.71947742E+00 -0.28948149E+00  -0.216806E+01 -0.392758E+01  0.652756E+01
   1         988    5    0.2861E+03  -0.74387884E+00  0.55005527E+00 -0.37958318E+00  -0.249716E+01  0.665899E+01 -0.745086E+01
   1         991    7    0.2576E+03  -0.90011030E+00 -0.43422619E+00 -0.35338748E-01  -0.231044E+01 -0.115879E+02 -0.287836E+01
   1         993    7    0.1198E+03  -0.84263146E+00 -0.86984016E-01 -0.53141892E+00  -0.206052E+01 -0.889260E+01 -0.369390E+01
   1         994    5    0.2501E+03  -0.55091733E+00  0.57388383E+00  0.60592687E+00  -0.154254E+01  0.776037E+01  0.901691E+01
   1         995    2    0.2205E+03  -0.70203614E+00 -0.62487578E+00 -0.34157768E+00  -0.194438E+01 -0.543106E+01  0.161873E+01
   1         996   13    0.6358E+02  -0.93764001E+00 -0.20335463E+00 -0.28191835E+00  -0.150756E+00 -0.175173E+02  0.390982E+01
   1         999    9    0.2333E+02  -0.81786656E+00  0.57245904E+00  0.58179941E-01  -0.104323E+01 -0.822382E+01  0.623895E+00
   1        1004   12    0.4448E+02  -0.87911367E+00  0.42131475E+00  0.22282964E+00  -0.138086E+01  0.756457E+01  0.788782E+01
   1        1007    8    0.2563E+03  -0.85625488E+00  0.12392381E+00 -0.50146842E+00  -0.200153E+01 -0.698581E+00 -0.120652E+02
   1        1017    8    0.3055E+03  -0.81717312E+00 -0.35084820E+00 -0.45731136E+00  -0.221182E+01 -0.153182E+02 -0.597146E+01
   1        1025    8    0.1749E+03  -0.82017303E+00 -0.44617552E+00  0.35811114E+00  -0.186666E+01 -0.947281E+01  0.177982E+01
   1        1027    9    0.6255E+02  -0.98528928E+00 -0.43591600E-01 -0.16524132E+00  -0.242814E+01  0.940406E+00  0.279151E+01
   1        1028   10    0.3754E+02  -0.93490863E+00  0.75652592E-01 -0.34673133E+00  -0.228022E+01  0.187751E+01 -0.686264E+01
   1        1029    7    0.1074E+03  -0.94570130E+00 -0.16571255E+00 -0.27962163E+00  -0.129821E+01  0.246712E+01 -0.181317E+01
   1        1035   12    0.8297E+02  -0.90064043E+00  0.13525760E+00 -0.41297945E+00  -0.721805E+00  0.117893E+02 -0.589483E+00
   1        1039    3    0.1496E+03  -0.98330319E+00  0.13722268E+00  0.11951935E+00  -0.148184E+01 -0.819048E+00  0.294558E+01
   1        1042    4    0.2900E+03  -0.53890347E+00  0.55685735E+00 -0.63205445E+00  -0.242316E+01  0.627237E+01 -0.882606E+01
   1        1043   18    0.9714E+02  -0.47160286E+00 -0.41225520E+00  0.77951026E+00  -0.164945E+01 -0.348806E+02 -0.322642E+01
   1        1045    2    0.1583E+03  -0.90372509E+00  0.27729571E+00 -0.32617196E+00  -0.194154E+01  0.256359E+00 -0.537552E+01
   1        1049   12    0.1350E+03  -0.91708457E+00  0.21545957E+00  0.33545938E+00  -0.143831E+01 -0.115723E+02  0.632550E+01
   1        1051    9    0.9180E+02  -0.82810187E+00 -0.31201756E+00  0.46571690E+00  -0.194263E+01 -0.928045E+01 -0.124260E+01
   1        1054    7    0.1413E+03  -0.22078896E+00 -0.97263610E+00  0.72327532E-01  -0.257203E+01 -0.199940E+02  0.117820E+02
   1        1062    8    0.2210E+03  -0.80402386E+00 -0.37894097E+00  0.45820224E+00  -0.241436E+01 -0.113774E+02  0.163945E+01
   1        1067   18    0.2294E+02  -0.52182573E+00  0.58257449E+00  0.62314105E+00  -0.244271E+01  0.161260E+02 -0.121176E+02
   1        1068   10    0.2051E+03  -0.91193801E+00 -0.33078808E+00 -0.24279256E+00  -0.280001E+01 -0.118258E+02 -0.110121E+02
   1        1070    3    0.2510E+03  -0.65146929E+00  0.36247668E+00 -0.66648197E+00  -0.128627E+01  0.359820E+01 -0.596002E+01
   1        1077    2    0.1989E+03  -0.30028081E+00 -0.59279460E+00 -0.74727899E+00  -0.220470E+01 -0.768218E+01 -0.935569E+01
   1        1081    3    0.2919E+03  -0.66155690E+00 -0.74725127E+00  0.62911868E-01  -0.186660E+01 -0.669004E+01  0.272576E+01
   1        1090   14    0.5027E+02  -0.71480930E+00  0.57576013E+00  0.39692301E+00  -0.133608E+01  0.196656E+02  0.179973E+01
   1        1093   13    0.9907E+02  -0.77443105E+00 -0.53612548E+00 -0.33589575E+00  -0.183493E+01 -0.909298E+01 -0.143498E+02
   1        1096    5    0.1303E+03  -0.77105957E+00 -0.41117126E+00 -0.48621514E+00  -0.149378E+01  0.998266E+00  0.482296E+01
   1        1097   12    0.1735E+02  -0.83887035E+00  0.54153001E+00  0.55150926E-01  -0.279535E+01 -0.417094E+01  0.147162E+02
   1        1101    5    0.1800E+03  -0.89509428E+00  0.34468511E+00  0.28283963E+00  -0.122775E+01  0.765073E+01  0.471937E+01
   1        1103   10    0.5686E+02  -0.78685540E+00  0.25499234E+00  0.56199408E+00  -0.223009E+01  0.989386E+01 -0.242088E+01
   1        1111    4    0.1696E+03  -0.61944044E+00  0.32226136E+00  0.71584988E+00  -0.200624E+01  0.408510E+01  0.958099E+01
   1        1113   10    0.2067E+03  -0.97236550E+00 -0.20460468E-01  0.23256496E+00  -0.241504E+01 -0.948787E+01  0.746496E+00
   1        1114   12    0.8085E+02  -0.73724991E+00 -0.67001241E+00  0.86866982E-01  -0.195333E+01 -0.197559E+02 -0.736329E+01
   1        1123   12    0.2654E+02  -0.99415940E+00  0.79461835E-01  0.73026381E-01  -0.389137E+00  0.985080E+01 -0.100310E+02
   1        1130   13    0.8301E+02  -0.89774793E+00  0.35504013E+00  0.26075852E+00  -0.251428E+01  0.104890E+02  0.303341E+01
   1        1131    3    0.1956E+03  -0.87104040E+00 -0.22967193E+00  0.43421140E+00  -0.203886E+01 -0.285470E+01  0.453790E+01
