 cpt#    psproj# nr.coll energy       directional cosines x,y,z                        emission site x,y,z
                         (eV)                                                          (Angs)
   2         320    9    0.9967E+01  -0.80753285E+00 -0.42089727E-01 -0.58831877E+00  -0.241764E+01 -0.163804E+02 -0.294485E+01
   1         323   18    0.4215E+03  -0.79327875E+00 -0.36034414E+00  0.49077576E+00  -0.252561E+01 -0.161418E+01  0.363166E+02
   1         324   16    0.4242E+03  -0.69351721E+00 -0.71731085E+00 -0.67074172E-01  -0.261548E+01 -0.383646E+02 -0.535618E+01
   1         325    1    0.4836E+03  -0.80003971E+00 -0.43852597E+00  0.40942797E+00  -0.885192E+00 -0.769728E+01  0.972110E+00
   2         327    2    0.4494E+03  -0.32157320E+00 -0.94231504E+00 -0.92914693E-01  -0.260442E+01 -0.133971E+02 -0.126763E+01
   1         329   61    0.2980E+03  -0.92210579E+00 -0.38689315E+00  0.58766315E-02  -0.224487E+01 -0.734713E+02  0.826817E+02
   2         331    7    0.5543E+01  -0.79345393E+00 -0.88560712E-02  0.60856569E+00  -0.135345E+01 -0.147655E+01 -0.127962E+01
   2         332    2    0.3197E+03  -0.47048494E+00 -0.70895255E-01  0.87955528E+00  -0.195371E+01 -0.790636E+01  0.638374E+01
   1         335   71    0.2578E+03  -0.28944227E+00  0.67381090E+00  0.67985433E+00  -0.215966E+01 -0.312984E+02  0.227082E+02
   2         336    2    0.3677E+03  -0.36990464E+00 -0.60644126E+00  0.70384622E+00  -0.190670E+01 -0.107768E+02  0.450104E+01
   2         340    3    0.3550E+03  -0.28577396E+00 -0.91349345E+00  0.28959095E+00  -0.222164E+01 -0.146389E+02  0.149579E+01
   2         342    3    0.3181E+03  -0.43928382E+00 -0.81218487E+00 -0.38390782E+00  -0.169434E+01 -0.140383E+02 -0.229999E+01
   1         343   57    0.3079E+03  -0.80621624E+00  0.15368387E+00  0.57131124E+00  -0.124453E+01 -0.106251E+03  0.394137E+02
   1         345   45    0.3299E+03  -0.82313216E+00 -0.50076145E+00  0.26775265E+00  -0.178470E+01 -0.796771E+02 -0.468666E+02
   2         346    2    0.3426E+03  -0.74204189E+00 -0.40064842E+00 -0.53745180E+00  -0.100519E+01 -0.115465E+02 -0.211326E+01
   2         347    4    0.1887E+03  -0.56419456E+00 -0.61393994E+00 -0.55205268E+00  -0.260633E+01 -0.138550E+02 -0.318504E+01
   1         348   65    0.2743E+03  -0.79042733E+00  0.50845903E+00  0.34160522E+00  -0.224297E+01  0.183842E+02  0.678359E+02
   1         351   89    0.1701E+03  -0.55390042E+00 -0.50944477E+00  0.65852892E+00  -0.219326E+01  0.376638E+02  0.358377E+02
   2         352    2    0.2912E+03  -0.73931432E+00 -0.65982985E+00  0.13430795E+00  -0.231800E+01 -0.908451E+01  0.196762E+01
   2         353    2    0.4260E+03  -0.25232333E+00 -0.96033782E+00 -0.11867733E+00  -0.213525E+01 -0.131987E+02 -0.897327E+00
   2         354    4    0.3139E+03  -0.37887430E+00 -0.10858722E+00 -0.91905558E+00  -0.183244E+01 -0.130734E+02 -0.138334E+02
   1         355   23    0.3948E+03  -0.81571615E+00  0.45102447E+00  0.36219329E+00  -0.924269E+00  0.546402E+01  0.353723E+02
   2         356    1    0.1620E+03  -0.53187478E+00 -0.72123116E+00  0.44377330E+00  -0.245342E+01 -0.857771E+01  0.219897E+01
   1         358    1    0.4889E+03  -0.70439935E+00 -0.70976830E+00  0.70947977E-02  -0.140733E+01 -0.699576E+01  0.230834E-01
   2         360    3    0.2681E+03  -0.72841781E+00 -0.53640187E+00 -0.42623994E+00  -0.150153E+01 -0.113165E+02 -0.215763E+01
   1         364   17    0.4363E+03  -0.73482066E+00 -0.67721277E+00 -0.37700374E-01  -0.223880E+01 -0.403947E+02  0.167970E+01
   1         365   80    0.2282E+03  -0.44088539E+00 -0.78749043E+00 -0.43067276E+00  -0.215438E+01 -0.645486E+02  0.499008E+02
   2         367    1    0.3270E+03  -0.79593790E+00 -0.53773141E+00 -0.27807879E+00  -0.107684E+01 -0.751223E+01 -0.680400E+00
   1         368   45    0.3211E+03  -0.32951656E+00  0.69558626E+00  0.63841873E+00  -0.250204E+01 -0.297991E+02  0.662866E+02
   1         369   58    0.2897E+03  -0.84620440E+00 -0.49260679E+00 -0.20316637E+00  -0.693778E+00 -0.114426E+03 -0.335431E+01
   2         371   12    0.1506E+03  -0.96989959E+00 -0.24305886E+00 -0.14727143E-01  -0.224150E+01 -0.234183E+02  0.112522E+02
   2         373    3    0.3201E+03  -0.67605245E+00 -0.70551527E+00 -0.21260577E+00  -0.247764E+01 -0.125606E+02 -0.352637E+01
   2         374    2    0.4125E+03  -0.24102253E+00 -0.87278634E+00 -0.42444339E+00  -0.233689E+01 -0.209897E+02 -0.671652E+01
   1         375   11    0.4554E+03  -0.39974242E+00 -0.67193621E+00  0.62346411E+00  -0.185037E+01 -0.290054E+02  0.153531E+02
   1         376   55    0.3069E+03  -0.89098006E+00 -0.39455369E+00 -0.22468117E+00  -0.236300E+01 -0.112752E+03 -0.383813E+02
   1         377   73    0.2418E+03  -0.25641188E+00 -0.13944374E+00 -0.95645607E+00  -0.251513E+01 -0.130283E+03 -0.593993E+02
   1         378   17    0.4251E+03  -0.58294928E+00 -0.65978694E+00  0.47418469E+00  -0.259520E+01 -0.372417E+02  0.133024E+02
   1         379   45    0.3254E+03  -0.74238276E+00 -0.60317034E+00  0.29163912E+00  -0.106278E+01  0.300752E+02  0.623706E+02
   2         380    3    0.2473E+03  -0.79844803E+00 -0.35700837E+00  0.48479444E+00  -0.161458E+01 -0.145024E+02  0.555013E+01
   1         381   19    0.4217E+03  -0.83909994E+00 -0.48332223E+00  0.24962148E+00  -0.188056E+01 -0.364107E+02  0.616501E+01
   1         382   14    0.4465E+03  -0.62624300E+00 -0.76385403E+00 -0.15603383E+00  -0.229151E+01 -0.387892E+02 -0.240975E+00
   2         383    9    0.9852E+01  -0.95504373E+00  0.28628030E+00  0.77038802E-01  -0.659371E+00 -0.136597E+02  0.799148E+01
   1         385   45    0.3412E+03  -0.45622534E+00 -0.62447143E+00  0.63395101E+00  -0.190164E+01 -0.914151E+02  0.359318E+02
   2         386    2    0.1938E+03  -0.62807065E+00  0.12737434E+00 -0.76766080E+00  -0.263515E+01 -0.764022E+01 -0.601741E+01
   2         388    4    0.3091E+03  -0.65948212E+00 -0.74295509E+00 -0.11445897E+00  -0.230742E+01 -0.179354E+02  0.104769E+01
   1         390   25    0.3613E+03  -0.84690559E+00 -0.45668691E+00  0.27237442E+00  -0.898907E+00 -0.191568E+02  0.314085E+02
   1         393   59    0.2693E+03  -0.59356552E+00  0.69834244E+00  0.39999723E+00  -0.198064E+01 -0.185161E+02 -0.407913E+02
   1         395    1    0.4884E+03  -0.64393836E+00 -0.60271162E+00 -0.47125569E+00  -0.157615E+01 -0.613903E+01 -0.114670E+01
   1         396   91    0.1767E+03  -0.79141802E+00  0.60270512E+00  0.10200025E+00  -0.232402E+01 -0.276316E+02  0.137993E+02
   1         397  103    0.1736E+03  -0.62320459E+00 -0.36830801E+00  0.68990231E+00  -0.243478E+01 -0.604703E+02 -0.293986E+02
   2         401    4    0.1802E+03  -0.66866511E+00  0.71824521E+00 -0.19238146E+00  -0.146773E+01 -0.201998E+01 -0.647700E+01
   1         402   17    0.4271E+03  -0.15138406E+00 -0.98626834E+00  0.66012263E-01  -0.246149E+01 -0.635206E+02 -0.273752E+00
   1         404  116    0.1194E+03  -0.82996470E+00 -0.46845043E+00  0.30284101E+00  -0.110583E+01 -0.100533E+02 -0.702052E+02
   1         405   49    0.3029E+03  -0.64164484E+00 -0.81823796E-01  0.76262480E+00  -0.208828E+01 -0.817190E+02 -0.435261E+02
   2         407    1    0.2738E+03  -0.37269539E+00 -0.83454537E+00  0.40574893E+00  -0.210600E+01 -0.141719E+02  0.442772E+01
   1         408    7    0.4643E+03  -0.83850610E+00 -0.42885372E+00 -0.33614266E+00  -0.151597E+01 -0.189263E+02  0.175222E+01
   1         410   16    0.4312E+03  -0.59567827E+00 -0.79268497E+00  0.12968399E+00  -0.169841E+01 -0.374459E+02  0.128873E+02
   1         413   22    0.3989E+03  -0.60655946E+00 -0.11800095E+00 -0.78623241E+00  -0.244593E+01 -0.373077E+02 -0.195674E+02
   2         414    9    0.3104E+03  -0.66074502E+00 -0.74715239E+00  0.71966961E-01  -0.269630E+01 -0.235551E+02  0.623358E+01
   1         416   80    0.1977E+03  -0.39134109E+00  0.33301783E+00  0.85787606E+00  -0.220558E+01 -0.672649E+02 -0.465108E+02
   1         418   23    0.4130E+03  -0.83813006E+00  0.26970282E+00 -0.47412920E+00  -0.207874E+01 -0.384627E+02 -0.124199E+02
   2         419   11    0.1642E+02  -0.33261853E+00 -0.23436460E+00  0.91347575E+00  -0.241900E+01 -0.175005E+02  0.154311E+02
   2         421    8    0.1163E+03  -0.80954427E+00  0.48373351E+00 -0.33262563E+00  -0.250011E+01 -0.131756E+02 -0.520220E+01
   1         423   45    0.3142E+03  -0.71826309E+00 -0.43072855E+00 -0.54641652E+00  -0.266586E+01 -0.328379E+02 -0.368434E+02
   1         424   46    0.3098E+03  -0.63305444E+00 -0.73596758E+00 -0.23998678E+00  -0.261650E+01 -0.825393E+02 -0.286264E+02
   2         427    1    0.2174E+03  -0.65489239E+00 -0.37810224E+00 -0.65433520E+00  -0.191832E+01 -0.499403E+01 -0.156971E+01
   2         428    3    0.2076E+03  -0.32792202E+00  0.15510742E+00 -0.93188459E+00  -0.246174E+01 -0.630058E+01 -0.973951E+01
   2         429    1    0.3115E+03  -0.21742305E+00 -0.93416727E+00 -0.28294659E+00  -0.257801E+01 -0.131622E+02 -0.279308E+01
   1         431   29    0.3625E+03  -0.90967977E+00  0.23271133E+00  0.34398851E+00  -0.975323E+00 -0.228060E+02  0.126531E+02
   1         432   15    0.4436E+03  -0.40398100E+00 -0.87752211E+00  0.25836825E+00  -0.230925E+01 -0.422973E+02  0.348222E+01
   1         434   38    0.3530E+03  -0.89397985E+00  0.44549879E+00  0.48277874E-01  -0.101814E+01 -0.294988E+02  0.256172E+02
   2         435    3    0.2562E+03  -0.81396705E+00  0.24164754E+00 -0.52826524E+00  -0.101558E+01 -0.115472E+02 -0.107593E+01
   1         436    2    0.4784E+03  -0.27284980E+00 -0.75770694E+00 -0.59281808E+00  -0.207048E+01 -0.187434E+02 -0.858554E+01
   1         438   64    0.2689E+03  -0.41538367E+00  0.83648598E+00 -0.35741764E+00  -0.263529E+01 -0.346009E+02 -0.903641E+02
   1         440   16    0.4381E+03  -0.30588713E+00 -0.85540396E+00 -0.41799161E+00  -0.217871E+01 -0.424999E+02 -0.169817E+02
   1         441    3    0.4802E+03  -0.44097048E+00 -0.85449022E+00  0.27457523E+00  -0.214939E+01 -0.174995E+02  0.465053E+01
   2         442    4    0.1551E+03  -0.73539603E+00  0.31820512E+00  0.59827930E+00  -0.910116E+00 -0.550509E+01  0.404323E+01
   1         446   80    0.2216E+03  -0.74861783E+00 -0.20595673E+00 -0.63020080E+00  -0.204595E+01 -0.130050E+03  0.597167E+02
   2         449    3    0.4216E+03  -0.51711917E+00 -0.85139525E+00 -0.87828025E-01  -0.150228E+01 -0.122403E+02  0.203969E+00
   1         450   27    0.3926E+03  -0.91103941E+00 -0.14404742E+00 -0.38633871E+00  -0.170216E+01 -0.531389E+02  0.645436E+01
   1         451    3    0.4889E+03  -0.15835343E+00 -0.98158002E+00 -0.10688686E+00  -0.253213E+01 -0.268218E+02 -0.177458E+01
   2         452    3    0.1983E+03  -0.80065858E+00 -0.59847051E+00 -0.27905518E-01  -0.242747E+01 -0.114585E+02  0.127897E+01
   2         454    2    0.2833E+03  -0.72094667E+00 -0.13235758E+00 -0.68023318E+00  -0.256260E+01 -0.896949E+01 -0.393075E+01
   1         457   10    0.4495E+03  -0.70263994E+00 -0.51047003E+00 -0.49569899E+00  -0.140294E+01 -0.208881E+02 -0.634962E+01
   1         458   10    0.4508E+03  -0.95938802E+00  0.28051439E+00  0.29766021E-01  -0.481112E+00 -0.205449E+02  0.520208E+00
   2         460    4    0.2849E+03  -0.71726936E+00  0.33648416E+00  0.61016631E+00  -0.199931E+01 -0.790233E+01  0.732394E+01
   1         461   34    0.3590E+03  -0.89671952E+00 -0.37440377E+00  0.23604201E+00  -0.144358E+01 -0.387418E+02 -0.501332E+02
   2         462    1    0.4486E+03  -0.18103568E+00 -0.91107547E+00 -0.37036139E+00  -0.248005E+01 -0.181574E+02 -0.537759E+01
   2         463    1    0.2391E+03  -0.46826723E+00 -0.86913502E+00  0.15915345E+00  -0.190057E+01 -0.969492E+01  0.833174E+00
   2         467    1    0.2990E+03  -0.87038463E+00 -0.46090651E+00 -0.17319246E+00  -0.836302E+00 -0.796217E+01 -0.415477E+00
   2         468    9    0.1513E+02  -0.89780110E+00 -0.18483168E+00  0.39973783E+00  -0.566819E+00 -0.474886E+01  0.398361E+01
   2         469    6    0.6690E+02  -0.61791593E+00 -0.37297723E+00 -0.69214725E+00  -0.251726E+01 -0.965887E+01  0.555058E+01
   1         471    9    0.4618E+03  -0.82357150E+00 -0.39699546E+00  0.40512285E+00  -0.165578E+01 -0.188802E+02  0.419060E+01
   2         472    2    0.3111E+03  -0.25415140E+00 -0.86140323E+00 -0.43976316E+00  -0.236431E+01 -0.164034E+02 -0.411862E+01
   1         473   16    0.4293E+03  -0.46687210E+00  0.86389089E+00  0.18900555E+00  -0.262626E+01 -0.108117E+02  0.123981E+02
   1         474   47    0.3183E+03  -0.30963206E+00 -0.94807607E+00 -0.72661325E-01  -0.201801E+01 -0.840567E+02 -0.568091E+02
   1         475   21    0.4083E+03  -0.73558307E+00  0.59083450E+00 -0.33140913E+00  -0.187102E+01 -0.423592E+02 -0.208622E+02
   2         476    2    0.4134E+03  -0.23149288E+00 -0.97197407E+00 -0.40955264E-01  -0.240399E+01 -0.154346E+02  0.172976E+00
   2         477    3    0.2939E+03  -0.90927017E+00 -0.35309890E+00 -0.22033823E+00  -0.311930E+00 -0.917057E+01 -0.529079E+00
   2         478    1    0.3057E+03  -0.68125468E+00 -0.31524000E+00 -0.66069323E+00  -0.162541E+01 -0.546009E+01 -0.158496E+01
   1         480   47    0.3113E+03  -0.79847854E+00 -0.60178185E+00 -0.17043125E-01  -0.153310E+01 -0.225483E+02 -0.640899E+02
   1         483   69    0.2477E+03  -0.63234985E+00  0.56943256E+00 -0.52524304E+00  -0.263520E+01 -0.759422E+02  0.456656E+02
   1         484   28    0.3923E+03  -0.59762889E+00 -0.82081467E-01 -0.79756027E+00  -0.195623E+01 -0.320322E+02 -0.445369E+02
   1         488   81    0.2034E+03  -0.84576148E+00  0.34443715E+00  0.40749297E+00  -0.203793E+01  0.457821E+01 -0.453942E+02
   1         491   27    0.3630E+03  -0.97324085E+00  0.22427322E+00 -0.50037205E-01  -0.165939E+01 -0.735698E+00  0.268267E+02
   1         495   45    0.3261E+03  -0.60793447E+00 -0.78220403E+00  0.13628086E+00  -0.236377E+01 -0.104093E+03  0.143182E+02
   1         496    2    0.4856E+03  -0.30759636E+00 -0.76042384E+00 -0.57196146E+00  -0.243305E+01 -0.162161E+02 -0.680330E+01
   2         497    1    0.3094E+03  -0.31440029E+00 -0.94887090E+00  0.28222844E-01  -0.224555E+01 -0.120988E+02  0.172548E+00
   2         499    4    0.1399E+03  -0.92611456E+00 -0.25641704E+00 -0.27669862E+00  -0.217547E+01 -0.341195E+01 -0.466694E+01
   1         500   39    0.3470E+03  -0.50695699E+00  0.73048526E+00  0.45758703E+00  -0.159790E+01 -0.407286E+02  0.344905E+02
   1         502    8    0.4742E+03  -0.34351212E+00 -0.91216248E+00 -0.22351511E+00  -0.223429E+01 -0.245571E+02 -0.377645E+01
   1         505   38    0.3101E+03  -0.65841085E+00  0.74711078E+00  0.91216817E-01  -0.241706E+01 -0.146566E+02  0.433751E+01
   2         506    4    0.2966E+03  -0.99665904E+00 -0.69602720E-01  0.42735115E-01  -0.266264E+01 -0.121149E+02  0.372114E+01
   2         507    4    0.2554E+03  -0.43361664E+00 -0.17820835E+00  0.88329965E+00  -0.224017E+01 -0.103175E+02  0.952670E+01
   2         508   11    0.4832E+02  -0.88360071E+00 -0.34043375E+00  0.32148823E+00  -0.133134E+01 -0.154141E+02  0.134343E+01
   1         509    5    0.4740E+03  -0.42720523E+00 -0.85566141E-01 -0.90009665E+00  -0.181844E+01 -0.994253E+01 -0.888074E+01
   1         512   46    0.2981E+03  -0.94266945E+00  0.32692358E+00  0.67047156E-01  -0.263702E+01 -0.450698E+02 -0.771862E+01
   1         514   18    0.4279E+03  -0.57289732E+00 -0.78747630E+00  0.22730976E+00  -0.270104E+01 -0.434222E+02  0.101978E+02
   2         515    3    0.2772E+03  -0.65193897E+00 -0.18462028E+00 -0.73545277E+00  -0.208472E+01 -0.931296E+01 -0.266681E+01
   2         517    2    0.1651E+03  -0.98654151E+00  0.15907761E+00 -0.37818730E-01  -0.195833E+01 -0.440028E+01 -0.670407E+01
   1         518    5    0.4814E+03  -0.29666150E+00 -0.94766492E+00  0.11799597E+00  -0.216212E+01 -0.216623E+02  0.192388E+01
   2         519    6    0.3024E+03  -0.63349044E+00 -0.45845410E+00 -0.62330544E+00  -0.149306E+01 -0.189542E+02 -0.511837E+00
   1         521   49    0.3109E+03  -0.97170663E+00 -0.14432563E+00  0.18696597E+00  -0.742751E+00 -0.726954E+02 -0.149311E+02
   2         522    2    0.4487E+03  -0.23341256E+00 -0.91755849E+00 -0.32187727E+00  -0.236633E+01 -0.202519E+02 -0.598996E+01
   2         525    5    0.3418E+03  -0.66527385E+00 -0.52522618E+00  0.53061116E+00  -0.167884E+01 -0.150160E+02  0.584527E+01
   2         526    1    0.3443E+03  -0.28176454E+00 -0.40588295E+00 -0.86940646E+00  -0.212799E+01 -0.752670E+01 -0.634512E+01
   1         527  134    0.7376E+02  -0.72314048E+00 -0.13616885E+00  0.67714536E+00  -0.125023E+01 -0.457782E+02  0.145188E+02
   1         529   17    0.4198E+03  -0.54796076E+00  0.68187082E+00  0.48455238E+00  -0.225864E+01 -0.155435E+02  0.161019E+02
   1         530    4    0.4805E+03  -0.21945925E+00 -0.85083461E+00 -0.47740757E+00  -0.231492E+01 -0.213888E+02 -0.794122E+01
   1         532  101    0.1826E+03  -0.33444706E+00 -0.13313052E+00 -0.93296373E+00  -0.262815E+01 -0.115156E+03 -0.991976E+02
   2         533    2    0.2484E+03  -0.63954580E+00 -0.73182136E+00 -0.23541160E+00  -0.121960E+01 -0.111754E+02 -0.684496E+00
   2         535    5    0.5175E+02  -0.81239086E+00  0.48359638E+00  0.32581505E+00  -0.240222E+01 -0.105003E+02 -0.355763E+01
   1         536   41    0.3224E+03  -0.90726149E+00  0.42376619E-01 -0.41842642E+00  -0.124081E+01 -0.649302E+02 -0.216409E+02
   1         538   20    0.4072E+03  -0.73675627E+00  0.52108359E+00  0.43088514E+00  -0.151452E+01  0.836664E+01  0.137159E+02
   1         541   12    0.4543E+03  -0.45263320E+00 -0.83364391E+00  0.31648231E+00  -0.238155E+01 -0.353754E+02  0.566784E+01
   1         542  107    0.1344E+03  -0.49556518E+00 -0.84523046E+00 -0.20000131E+00  -0.269128E+01  0.659128E+01  0.683854E+02
   1         543   13    0.4526E+03  -0.17227519E+00 -0.97116309E+00  0.16481343E+00  -0.233613E+01 -0.501170E+02  0.109277E+02
   2         544    4    0.3045E+03  -0.54087114E+00 -0.81864399E+00  0.19308092E+00  -0.183069E+01 -0.126347E+02  0.160809E+01
   1         549    8    0.4701E+03  -0.31783625E+00 -0.94562358E+00 -0.69110051E-01  -0.212798E+01 -0.297518E+02 -0.350669E+01
   1         550   10    0.4541E+03  -0.70480126E+00 -0.47219768E+00  0.52941900E+00  -0.178639E+01 -0.306624E+02  0.358620E+01
   2         552    2    0.2836E+03  -0.36851016E+00 -0.26455429E+00 -0.89118516E+00  -0.187918E+01 -0.699336E+01 -0.386869E+01
   2         553    4    0.3010E+03  -0.67389119E+00  0.15557650E-01 -0.73866677E+00  -0.190838E+01 -0.944745E+01 -0.452119E+01
   1         554   69    0.2438E+03  -0.48288310E+00  0.38641599E+00 -0.78581583E+00  -0.158043E+01 -0.130366E+02 -0.804741E+02
   1         555   71    0.2345E+03  -0.94804072E+00  0.25006313E-01  0.31716475E+00  -0.132414E+01 -0.928278E+02 -0.257194E+02
   1         557    2    0.4799E+03  -0.33187225E+00 -0.55438375E+00  0.76322961E+00  -0.216423E+01 -0.102767E+02  0.750301E+01
   1         559   40    0.3624E+03  -0.29612392E+00 -0.82749188E+00 -0.47704053E+00  -0.260982E+01 -0.966153E+02 -0.349259E+02
   1         560   30    0.3893E+03  -0.66572088E+00 -0.67487973E+00 -0.31835967E+00  -0.202075E+01 -0.639532E+02  0.962388E+01
   2         563    1    0.3095E+03  -0.92146224E+00 -0.38695070E+00 -0.34301050E-01  -0.128521E+01 -0.735792E+01 -0.148741E+00
   1         565   91    0.2118E+03  -0.68170387E+00  0.17017873E+00  0.71156085E+00  -0.220424E+01 -0.392365E+02  0.121358E+03
   1         566  199    0.9021E+01  -0.81071019E+00 -0.51158231E+00 -0.28466207E+00  -0.823513E+00  0.147715E+02  0.184677E+02
   1         567  110    0.1550E+03  -0.51803702E+00 -0.19844382E+00  0.83202022E+00  -0.161133E+01 -0.293087E+02  0.155438E+03
   1         568  134    0.1028E+03  -0.90686262E+00  0.19908553E+00 -0.37143642E+00  -0.188758E+01 -0.126446E+03 -0.567340E+02
   2         571    4    0.3172E+03  -0.57612443E+00 -0.76700807E+00 -0.28245199E+00  -0.250884E+01 -0.154932E+02 -0.958672E+00
   1         573   17    0.4394E+03  -0.65940309E+00 -0.69688433E+00  0.28202799E+00  -0.165487E+01 -0.424840E+02  0.865165E+01
   1         578  105    0.1751E+03  -0.86688453E+00 -0.46238178E+00  0.18631741E+00  -0.263233E+01 -0.171100E+03  0.523109E+02
   2         579    4    0.2757E+03  -0.98305345E+00 -0.30176230E-01  0.18081875E+00  -0.153013E+00 -0.111873E+02  0.139214E+00
   1         580   86    0.1907E+03  -0.63218129E+00 -0.19518122E+00  0.74983400E+00  -0.234269E+01 -0.101776E+03  0.474950E+02
   2         581    4    0.3177E+03  -0.55982786E+00 -0.66887373E+00 -0.48908132E+00  -0.146224E+01 -0.157032E+02 -0.879099E+01
   1         583   18    0.4277E+03  -0.39982647E+00 -0.88621551E+00  0.23401047E+00  -0.245674E+01 -0.517715E+02  0.712272E+01
   2         587    4    0.3682E+02  -0.92096156E+00  0.97349837E-01  0.37729636E+00  -0.122824E+01 -0.605395E+01 -0.226611E+01
   1         588  136    0.1227E+03  -0.73662466E+00  0.48474759E+00  0.47159719E+00  -0.130603E+01 -0.155337E+03  0.830978E+02
   1         589   52    0.3164E+03  -0.93937850E+00 -0.19822113E+00 -0.27977905E+00  -0.185984E+01 -0.808559E+02  0.569426E+02
