 cpt#    psproj#  energy       directional cosines x,y,z
                  (eV)
   2        8847  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8848  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8849  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8850  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8851  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8852  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8853  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8854  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8855  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8856  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8857  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8858  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8859  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8860  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8861  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8862  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8863  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8864  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8865  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8866  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8867  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8868  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8869  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8870  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8871  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8872  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8873  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8874  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8875  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8876  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8877  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8878  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8879  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8880  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8881  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8882  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8883  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8884  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8885  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8886  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8887  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8888  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8889  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8890  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8891  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8892  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8893  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8894  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8895  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8896  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8897  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8898  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8899  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8900  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8901  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8902  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8903  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8904  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8905  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8906  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8907  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8908  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8909  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8910  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8911  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8912  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8913  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8914  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8915  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8916  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8917  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8918  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8919  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8920  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8921  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8922  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8923  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8924  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8925  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8926  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8927  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8928  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8929  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8930  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8931  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8932  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8933  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8934  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8935  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8936  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8937  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8938  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8939  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8940  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8941  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8942  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8943  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8944  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8945  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8946  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8947  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8948  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8949  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8950  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8951  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8952  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8953  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8954  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8955  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8956  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8957  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8958  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8959  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8960  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8961  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8962  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8963  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8964  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8965  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8966  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8967  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8968  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8969  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8970  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8971  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8972  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8973  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8974  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8975  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8976  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8977  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8978  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8979  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8980  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8981  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8982  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8983  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8984  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8985  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8986  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8987  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8988  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8989  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8990  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8991  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8992  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8993  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8994  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8995  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8996  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        8997  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8998  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        8999  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9000  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9001  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9002  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9003  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9004  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9005  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9006  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9007  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9008  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9009  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9010  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9011  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9012  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9013  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9014  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9015  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9016  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9017  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9018  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9019  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9020  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9021  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9022  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9023  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9024  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9025  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9026  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9027  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9028  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9029  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9030  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9031  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9032  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9033  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9034  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9035  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9036  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9037  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9038  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9039  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9040  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9041  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9042  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9043  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9044  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9045  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9046  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9047  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9048  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9049  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9050  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9051  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9052  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9053  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9054  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9055  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9056  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9057  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9058  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9059  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9060  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9061  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9062  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9063  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9064  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9065  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9066  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9067  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9068  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9069  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9070  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9071  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9072  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9073  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9074  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9075  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9076  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9077  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9078  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9079  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9080  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9081  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9082  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9083  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9084  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9085  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9086  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9087  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9088  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9089  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9090  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9091  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9092  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9093  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9094  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9095  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9096  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1        9097  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9098  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2        9099  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
